train_id,train_name,route_name,station_destination_name,departure_time_utc7,color,destination_time_utc7,station_departure_name,station_departure_id,station_destination_id
1168B,COMMUTER LINE BOGOR,JAKARTAKOTA-BOGOR,BOGOR,08:31:00,#E30A16,09:54:00,JAKARTAKOTA,JAKK,BOO
1170B,COMMUTER LINE BOGOR,JAKARTAKOTA-DEPOK,DEPOK,08:35:00,#E30A16,09:31:00,JAKARTAKOTA,JAKK,DP
1508B,COMMUTER LINE BOGOR,JAKARTAKOTA-NAMBO,NAMBO,08:39:00,#E30A16,10:10:00,JAKARTAKOTA,JAKK,NMO
2418,COMMUTER LINE TANJUNGPRIUK,JAKARTAKOTA-TANJUNGPRIUK,TANJUNGPRIUK,08:42:00,#DD0067,08:58:00,JAKARTAKOTA,JAKK,TPK
1172B,COMMUTER LINE BOGOR,JAKARTAKOTA-BOGOR,BOGOR,08:44:00,#E30A16,10:14:00,JAKARTAKOTA,JAKK,BOO
1174C,COMMUTER LINE BOGOR,JAKARTAKOTA-DEPOK,DEPOK,08:51:00,#E30A16,09:52:00,JAKARTAKOTA,JAKK,DP
1176B,COMMUTER LINE BOGOR,JAKARTAKOTA-BOGOR,BOGOR,09:00:00,#E30A16,10:24:00,JAKARTAKOTA,JAKK,BOO
2420,COMMUTER LINE TANJUNGPRIUK,JAKARTAKOTA-TANJUNGPRIUK,TANJUNGPRIUK,09:00:00,#DD0067,09:16:00,JAKARTAKOTA,JAKK,TPK
1178B,COMMUTER LINE BOGOR,JAKARTAKOTA-BOGOR,BOGOR,09:04:00,#E30A16,10:29:00,JAKARTAKOTA,JAKK,BOO
1180B,COMMUTER LINE BOGOR,JAKARTAKOTA-BOGOR,BOGOR,09:09:00,#E30A16,10:33:00,JAKARTAKOTA,JAKK,BOO
1182C,COMMUTER LINE BOGOR,JAKARTAKOTA-DEPOK,DEPOK,09:13:00,#E30A16,10:11:00,JAKARTAKOTA,JAKK,DP
2422,COMMUTER LINE TANJUNGPRIUK,JAKARTAKOTA-TANJUNGPRIUK,TANJUNGPRIUK,09:18:00,#DD0067,09:34:00,JAKARTAKOTA,JAKK,TPK
1184B,COMMUTER LINE BOGOR,JAKARTAKOTA-BOGOR,BOGOR,09:27:00,#E30A16,10:49:00,JAKARTAKOTA,JAKK,BOO
1186C,COMMUTER LINE BOGOR,JAKARTAKOTA-BOGOR,BOGOR,09:32:00,#E30A16,10:58:00,JAKARTAKOTA,JAKK,BOO
2424,COMMUTER LINE TANJUNGPRIUK,JAKARTAKOTA-TANJUNGPRIUK,TANJUNGPRIUK,09:36:00,#DD0067,09:52:00,JAKARTAKOTA,JAKK,TPK
1188C,COMMUTER LINE BOGOR,JAKARTAKOTA-DEPOK,DEPOK,09:37:00,#E30A16,10:37:00,JAKARTAKOTA,JAKK,DP
1190B,COMMUTER LINE BOGOR,JAKARTAKOTA-BOGOR,BOGOR,09:41:00,#E30A16,11:09:00,JAKARTAKOTA,JAKK,BOO
1192C,COMMUTER LINE BOGOR,JAKARTAKOTA-DEPOK,DEPOK,09:48:00,#E30A16,10:47:00,JAKARTAKOTA,JAKK,DP
1194B,COMMUTER LINE BOGOR,JAKARTAKOTA-BOGOR,BOGOR,09:52:00,#E30A16,11:24:00,JAKARTAKOTA,JAKK,BOO
2426,COMMUTER LINE TANJUNGPRIUK,JAKARTAKOTA-TANJUNGPRIUK,TANJUNGPRIUK,09:54:00,#DD0067,10:10:00,JAKARTAKOTA,JAKK,TPK
1196B,COMMUTER LINE BOGOR,JAKARTAKOTA-BOGOR,BOGOR,09:59:00,#E30A16,11:29:00,JAKARTAKOTA,JAKK,BOO
1198B,COMMUTER LINE BOGOR,JAKARTAKOTA-BOGOR,BOGOR,10:11:00,#E30A16,11:34:00,JAKARTAKOTA,JAKK,BOO
2428,COMMUTER LINE TANJUNGPRIUK,JAKARTAKOTA-TANJUNGPRIUK,TANJUNGPRIUK,10:12:00,#DD0067,10:28:00,JAKARTAKOTA,JAKK,TPK
1200B,COMMUTER LINE BOGOR,JAKARTAKOTA-BOGOR,BOGOR,10:15:00,#E30A16,11:39:00,JAKARTAKOTA,JAKK,BOO
1202B,COMMUTER LINE BOGOR,JAKARTAKOTA-DEPOK,DEPOK,10:21:00,#E30A16,11:17:00,JAKARTAKOTA,JAKK,DP
1510B,COMMUTER LINE BOGOR,JAKARTAKOTA-NAMBO,NAMBO,10:26:00,#E30A16,11:50:00,JAKARTAKOTA,JAKK,NMO
2430,COMMUTER LINE TANJUNGPRIUK,JAKARTAKOTA-TANJUNGPRIUK,TANJUNGPRIUK,10:30:00,#DD0067,10:46:00,JAKARTAKOTA,JAKK,TPK
1204B,COMMUTER LINE BOGOR,JAKARTAKOTA-BOGOR,BOGOR,10:31:00,#E30A16,11:54:00,JAKARTAKOTA,JAKK,BOO
1208B,COMMUTER LINE BOGOR,JAKARTAKOTA-BOGOR,BOGOR,10:41:00,#E30A16,12:04:00,JAKARTAKOTA,JAKK,BOO
2432,COMMUTER LINE TANJUNGPRIUK,JAKARTAKOTA-TANJUNGPRIUK,TANJUNGPRIUK,10:48:00,#DD0067,11:04:00,JAKARTAKOTA,JAKK,TPK
1212B,COMMUTER LINE BOGOR,JAKARTAKOTA-BOGOR,BOGOR,10:56:00,#E30A16,12:19:00,JAKARTAKOTA,JAKK,BOO
1216B,COMMUTER LINE BOGOR,JAKARTAKOTA-BOGOR,BOGOR,11:06:00,#E30A16,12:29:00,JAKARTAKOTA,JAKK,BOO
1220B,COMMUTER LINE BOGOR,JAKARTAKOTA-DEPOK,DEPOK,11:15:00,#E30A16,12:13:00,JAKARTAKOTA,JAKK,DP
2436,COMMUTER LINE TANJUNGPRIUK,JAKARTAKOTA-TANJUNGPRIUK,TANJUNGPRIUK,11:24:00,#DD0067,11:40:00,JAKARTAKOTA,JAKK,TPK
1224B,COMMUTER LINE BOGOR,JAKARTAKOTA-BOGOR,BOGOR,11:25:00,#E30A16,12:48:00,JAKARTAKOTA,JAKK,BOO
1228B,COMMUTER LINE BOGOR,JAKARTAKOTA-BOGOR,BOGOR,11:40:00,#E30A16,13:03:00,JAKARTAKOTA,JAKK,BOO
2438,COMMUTER LINE TANJUNGPRIUK,JAKARTAKOTA-TANJUNGPRIUK,TANJUNGPRIUK,11:42:00,#DD0067,11:58:00,JAKARTAKOTA,JAKK,TPK
1230B,COMMUTER LINE BOGOR,JAKARTAKOTA-BOGOR,BOGOR,11:45:00,#E30A16,13:09:00,JAKARTAKOTA,JAKK,BOO
1512B,COMMUTER LINE BOGOR,JAKARTAKOTA-NAMBO,NAMBO,11:53:00,#E30A16,13:22:00,JAKARTAKOTA,JAKK,NMO
1234B,COMMUTER LINE BOGOR,JAKARTAKOTA-BOGOR,BOGOR,12:01:00,#E30A16,13:28:00,JAKARTAKOTA,JAKK,BOO
1236B,COMMUTER LINE BOGOR,JAKARTAKOTA-BOGOR,BOGOR,12:07:00,#E30A16,13:33:00,JAKARTAKOTA,JAKK,BOO
2442,COMMUTER LINE TANJUNGPRIUK,JAKARTAKOTA-TANJUNGPRIUK,TANJUNGPRIUK,12:18:00,#DD0067,12:34:00,JAKARTAKOTA,JAKK,TPK
1240B,COMMUTER LINE BOGOR,JAKARTAKOTA-BOGOR,BOGOR,12:21:00,#E30A16,13:44:00,JAKARTAKOTA,JAKK,BOO
1242B,COMMUTER LINE BOGOR,JAKARTAKOTA-BOGOR,BOGOR,12:25:00,#E30A16,13:53:00,JAKARTAKOTA,JAKK,BOO
2444,COMMUTER LINE TANJUNGPRIUK,JAKARTAKOTA-TANJUNGPRIUK,TANJUNGPRIUK,12:36:00,#DD0067,12:52:00,JAKARTAKOTA,JAKK,TPK
1246B,COMMUTER LINE BOGOR,JAKARTAKOTA-BOGOR,BOGOR,12:41:00,#E30A16,14:04:00,JAKARTAKOTA,JAKK,BOO
1250B,COMMUTER LINE BOGOR,JAKARTAKOTA-BOGOR,BOGOR,12:51:00,#E30A16,14:14:00,JAKARTAKOTA,JAKK,BOO
1254B,COMMUTER LINE BOGOR,JAKARTAKOTA-BOGOR,BOGOR,13:00:00,#E30A16,14:24:00,JAKARTAKOTA,JAKK,BOO
2448,COMMUTER LINE TANJUNGPRIUK,JAKARTAKOTA-TANJUNGPRIUK,TANJUNGPRIUK,13:12:00,#DD0067,13:28:00,JAKARTAKOTA,JAKK,TPK
1258B,COMMUTER LINE BOGOR,JAKARTAKOTA-BOGOR,BOGOR,13:16:00,#E30A16,14:39:00,JAKARTAKOTA,JAKK,BOO
1262B,COMMUTER LINE BOGOR,JAKARTAKOTA-BOGOR,BOGOR,13:25:00,#E30A16,14:49:00,JAKARTAKOTA,JAKK,BOO
1264B,COMMUTER LINE BOGOR,JAKARTAKOTA-BOGOR,BOGOR,13:30:00,#E30A16,14:54:00,JAKARTAKOTA,JAKK,BOO
2450,COMMUTER LINE TANJUNGPRIUK,JAKARTAKOTA-TANJUNGPRIUK,TANJUNGPRIUK,13:30:00,#DD0067,13:46:00,JAKARTAKOTA,JAKK,TPK
1266B,COMMUTER LINE BOGOR,JAKARTAKOTA-BOGOR,BOGOR,13:34:00,#E30A16,14:59:00,JAKARTAKOTA,JAKK,BOO
1514B,COMMUTER LINE BOGOR,JAKARTAKOTA-NAMBO,NAMBO,13:38:00,#E30A16,15:04:00,JAKARTAKOTA,JAKK,NMO
1268B,COMMUTER LINE BOGOR,JAKARTAKOTA-BOGOR,BOGOR,13:43:00,#E30A16,15:09:00,JAKARTAKOTA,JAKK,BOO
1272B,COMMUTER LINE BOGOR,JAKARTAKOTA-BOGOR,BOGOR,14:00:00,#E30A16,15:24:00,JAKARTAKOTA,JAKK,BOO
2454,COMMUTER LINE TANJUNGPRIUK,JAKARTAKOTA-TANJUNGPRIUK,TANJUNGPRIUK,14:06:00,#DD0067,14:22:00,JAKARTAKOTA,JAKK,TPK
1276B,COMMUTER LINE BOGOR,JAKARTAKOTA-BOGOR,BOGOR,14:10:00,#E30A16,15:35:00,JAKARTAKOTA,JAKK,BOO
1280B,COMMUTER LINE BOGOR,JAKARTAKOTA-BOGOR,BOGOR,14:21:00,#E30A16,15:44:00,JAKARTAKOTA,JAKK,BOO
2456,COMMUTER LINE TANJUNGPRIUK,JAKARTAKOTA-TANJUNGPRIUK,TANJUNGPRIUK,14:24:00,#DD0067,14:40:00,JAKARTAKOTA,JAKK,TPK
1286B,COMMUTER LINE BOGOR,JAKARTAKOTA-BOGOR,BOGOR,14:46:00,#E30A16,16:10:00,JAKARTAKOTA,JAKK,BOO
1290B,COMMUTER LINE BOGOR,JAKARTAKOTA-BOGOR,BOGOR,14:55:00,#E30A16,16:19:00,JAKARTAKOTA,JAKK,BOO
1292B,COMMUTER LINE BOGOR,JAKARTAKOTA-BOGOR,BOGOR,15:00:00,#E30A16,16:24:00,JAKARTAKOTA,JAKK,BOO
2460,COMMUTER LINE TANJUNGPRIUK,JAKARTAKOTA-TANJUNGPRIUK,TANJUNGPRIUK,15:00:00,#DD0067,15:16:00,JAKARTAKOTA,JAKK,TPK
1296B,COMMUTER LINE BOGOR,JAKARTAKOTA-BOGOR,BOGOR,15:14:00,#E30A16,16:37:00,JAKARTAKOTA,JAKK,BOO
1298B,COMMUTER LINE BOGOR,JAKARTAKOTA-BOGOR,BOGOR,15:18:00,#E30A16,16:41:00,JAKARTAKOTA,JAKK,BOO
2462,COMMUTER LINE TANJUNGPRIUK,JAKARTAKOTA-TANJUNGPRIUK,TANJUNGPRIUK,15:18:00,#DD0067,15:34:00,JAKARTAKOTA,JAKK,TPK
1516B,COMMUTER LINE BOGOR,JAKARTAKOTA-NAMBO,NAMBO,15:22:00,#E30A16,16:50:00,JAKARTAKOTA,JAKK,NMO
1300B,COMMUTER LINE BOGOR,JAKARTAKOTA-BOGOR,BOGOR,15:30:00,#E30A16,16:53:00,JAKARTAKOTA,JAKK,BOO
1302B,COMMUTER LINE BOGOR,JAKARTAKOTA-BOGOR,BOGOR,15:34:00,#E30A16,16:57:00,JAKARTAKOTA,JAKK,BOO
2464,COMMUTER LINE TANJUNGPRIUK,JAKARTAKOTA-TANJUNGPRIUK,TANJUNGPRIUK,15:36:00,#DD0067,15:52:00,JAKARTAKOTA,JAKK,TPK
1304B,COMMUTER LINE BOGOR,JAKARTAKOTA-BOGOR,BOGOR,15:40:00,#E30A16,17:04:00,JAKARTAKOTA,JAKK,BOO
1306B,COMMUTER LINE BOGOR,JAKARTAKOTA-BOGOR,BOGOR,15:47:00,#E30A16,17:14:00,JAKARTAKOTA,JAKK,BOO
1308B,COMMUTER LINE BOGOR,JAKARTAKOTA-BOGOR,BOGOR,15:52:00,#E30A16,17:18:00,JAKARTAKOTA,JAKK,BOO
2466,COMMUTER LINE TANJUNGPRIUK,JAKARTAKOTA-TANJUNGPRIUK,TANJUNGPRIUK,15:54:00,#DD0067,16:10:00,JAKARTAKOTA,JAKK,TPK
1314B,COMMUTER LINE BOGOR,JAKARTAKOTA-BOGOR,BOGOR,16:11:00,#E30A16,17:34:00,JAKARTAKOTA,JAKK,BOO
2468,COMMUTER LINE TANJUNGPRIUK,JAKARTAKOTA-TANJUNGPRIUK,TANJUNGPRIUK,16:12:00,#DD0067,16:28:00,JAKARTAKOTA,JAKK,TPK
1316B,COMMUTER LINE BOGOR,JAKARTAKOTA-BOGOR,BOGOR,16:19:00,#E30A16,17:42:00,JAKARTAKOTA,JAKK,BOO
1318B,COMMUTER LINE BOGOR,JAKARTAKOTA-BOGOR,BOGOR,16:23:00,#E30A16,17:46:00,JAKARTAKOTA,JAKK,BOO
2470,COMMUTER LINE TANJUNGPRIUK,JAKARTAKOTA-TANJUNGPRIUK,TANJUNGPRIUK,16:30:00,#DD0067,16:46:00,JAKARTAKOTA,JAKK,TPK
1320B,COMMUTER LINE BOGOR,JAKARTAKOTA-BOGOR,BOGOR,16:31:00,#E30A16,17:55:00,JAKARTAKOTA,JAKK,BOO
1322B,COMMUTER LINE BOGOR,JAKARTAKOTA-BOGOR,BOGOR,16:35:00,#E30A16,17:59:00,JAKARTAKOTA,JAKK,BOO
1324B,COMMUTER LINE BOGOR,JAKARTAKOTA-BOGOR,BOGOR,16:39:00,#E30A16,18:04:00,JAKARTAKOTA,JAKK,BOO
2472,COMMUTER LINE TANJUNGPRIUK,JAKARTAKOTA-TANJUNGPRIUK,TANJUNGPRIUK,16:48:00,#DD0067,17:04:00,JAKARTAKOTA,JAKK,TPK
1326B,COMMUTER LINE BOGOR,JAKARTAKOTA-BOGOR,BOGOR,16:49:00,#E30A16,18:15:00,JAKARTAKOTA,JAKK,BOO
1328B,COMMUTER LINE BOGOR,JAKARTAKOTA-BOGOR,BOGOR,16:53:00,#E30A16,18:19:00,JAKARTAKOTA,JAKK,BOO
1330B,COMMUTER LINE BOGOR,JAKARTAKOTA-BOGOR,BOGOR,16:57:00,#E30A16,18:23:00,JAKARTAKOTA,JAKK,BOO
1518B,COMMUTER LINE BOGOR,JAKARTAKOTA-NAMBO,NAMBO,17:02:00,#E30A16,18:30:00,JAKARTAKOTA,JAKK,NMO
2474,COMMUTER LINE TANJUNGPRIUK,JAKARTAKOTA-TANJUNGPRIUK,TANJUNGPRIUK,17:06:00,#DD0067,17:22:00,JAKARTAKOTA,JAKK,TPK
1332B,COMMUTER LINE BOGOR,JAKARTAKOTA-BOGOR,BOGOR,17:11:00,#E30A16,18:34:00,JAKARTAKOTA,JAKK,BOO
1334B,COMMUTER LINE BOGOR,JAKARTAKOTA-BOGOR,BOGOR,17:15:00,#E30A16,18:38:00,JAKARTAKOTA,JAKK,BOO
1336B,COMMUTER LINE BOGOR,JAKARTAKOTA-BOGOR,BOGOR,17:23:00,#E30A16,18:48:00,JAKARTAKOTA,JAKK,BOO
2476,COMMUTER LINE TANJUNGPRIUK,JAKARTAKOTA-TANJUNGPRIUK,TANJUNGPRIUK,17:24:00,#DD0067,17:40:00,JAKARTAKOTA,JAKK,TPK
1338B,COMMUTER LINE BOGOR,JAKARTAKOTA-BOGOR,BOGOR,17:27:00,#E30A16,18:53:00,JAKARTAKOTA,JAKK,BOO
1340B,COMMUTER LINE BOGOR,JAKARTAKOTA-BOGOR,BOGOR,17:31:00,#E30A16,18:58:00,JAKARTAKOTA,JAKK,BOO
1342B,COMMUTER LINE BOGOR,JAKARTAKOTA-BOGOR,BOGOR,17:38:00,#E30A16,19:03:00,JAKARTAKOTA,JAKK,BOO
2478,COMMUTER LINE TANJUNGPRIUK,JAKARTAKOTA-TANJUNGPRIUK,TANJUNGPRIUK,17:42:00,#DD0067,17:58:00,JAKARTAKOTA,JAKK,TPK
1344B,COMMUTER LINE BOGOR,JAKARTAKOTA-BOGOR,BOGOR,17:47:00,#E30A16,19:12:00,JAKARTAKOTA,JAKK,BOO
1346B,COMMUTER LINE BOGOR,JAKARTAKOTA-BOGOR,BOGOR,17:52:00,#E30A16,19:16:00,JAKARTAKOTA,JAKK,BOO
1348B,COMMUTER LINE BOGOR,JAKARTAKOTA-BOGOR,BOGOR,17:59:00,#E30A16,19:24:00,JAKARTAKOTA,JAKK,BOO
2480,COMMUTER LINE TANJUNGPRIUK,JAKARTAKOTA-TANJUNGPRIUK,TANJUNGPRIUK,18:00:00,#DD0067,18:16:00,JAKARTAKOTA,JAKK,TPK
1350B,COMMUTER LINE BOGOR,JAKARTAKOTA-BOGOR,BOGOR,18:05:00,#E30A16,19:29:00,JAKARTAKOTA,JAKK,BOO
1352B,COMMUTER LINE BOGOR,JAKARTAKOTA-BOGOR,BOGOR,18:11:00,#E30A16,19:38:00,JAKARTAKOTA,JAKK,BOO
2482,COMMUTER LINE TANJUNGPRIUK,JAKARTAKOTA-TANJUNGPRIUK,TANJUNGPRIUK,18:18:00,#DD0067,18:34:00,JAKARTAKOTA,JAKK,TPK
1354B,COMMUTER LINE BOGOR,JAKARTAKOTA-BOGOR,BOGOR,18:21:00,#E30A16,19:43:00,JAKARTAKOTA,JAKK,BOO
1356B,COMMUTER LINE BOGOR,JAKARTAKOTA-BOGOR,BOGOR,18:25:00,#E30A16,19:48:00,JAKARTAKOTA,JAKK,BOO
1358B,COMMUTER LINE BOGOR,JAKARTAKOTA-BOGOR,BOGOR,18:30:00,#E30A16,19:53:00,JAKARTAKOTA,JAKK,BOO
2484,COMMUTER LINE TANJUNGPRIUK,JAKARTAKOTA-TANJUNGPRIUK,TANJUNGPRIUK,18:36:00,#DD0067,18:52:00,JAKARTAKOTA,JAKK,TPK
1360B,COMMUTER LINE BOGOR,JAKARTAKOTA-BOGOR,BOGOR,18:40:00,#E30A16,20:03:00,JAKARTAKOTA,JAKK,BOO
1520B,COMMUTER LINE BOGOR,JAKARTAKOTA-NAMBO,NAMBO,18:44:00,#E30A16,20:07:00,JAKARTAKOTA,JAKK,NMO
1362B,COMMUTER LINE BOGOR,JAKARTAKOTA-BOGOR,BOGOR,18:48:00,#E30A16,20:13:00,JAKARTAKOTA,JAKK,BOO
2486,COMMUTER LINE TANJUNGPRIUK,JAKARTAKOTA-TANJUNGPRIUK,TANJUNGPRIUK,18:54:00,#DD0067,19:10:00,JAKARTAKOTA,JAKK,TPK
1366B,COMMUTER LINE BOGOR,JAKARTAKOTA-BOGOR,BOGOR,19:00:00,#E30A16,20:25:00,JAKARTAKOTA,JAKK,BOO
1368B,COMMUTER LINE BOGOR,JAKARTAKOTA-BOGOR,BOGOR,19:09:00,#E30A16,20:34:00,JAKARTAKOTA,JAKK,BOO
2488,COMMUTER LINE TANJUNGPRIUK,JAKARTAKOTA-TANJUNGPRIUK,TANJUNGPRIUK,19:12:00,#DD0067,19:28:00,JAKARTAKOTA,JAKK,TPK
1372B,COMMUTER LINE BOGOR,JAKARTAKOTA-BOGOR,BOGOR,19:20:00,#E30A16,20:44:00,JAKARTAKOTA,JAKK,BOO
1374B,COMMUTER LINE BOGOR,JAKARTAKOTA-BOGOR,BOGOR,19:27:00,#E30A16,20:49:00,JAKARTAKOTA,JAKK,BOO
2490,COMMUTER LINE TANJUNGPRIUK,JAKARTAKOTA-TANJUNGPRIUK,TANJUNGPRIUK,19:30:00,#DD0067,19:46:00,JAKARTAKOTA,JAKK,TPK
1376B,COMMUTER LINE BOGOR,JAKARTAKOTA-BOGOR,BOGOR,19:34:00,#E30A16,20:59:00,JAKARTAKOTA,JAKK,BOO
1378B,COMMUTER LINE BOGOR,JAKARTAKOTA-BOGOR,BOGOR,19:38:00,#E30A16,21:04:00,JAKARTAKOTA,JAKK,BOO
1380B,COMMUTER LINE BOGOR,JAKARTAKOTA-BOGOR,BOGOR,19:46:00,#E30A16,21:09:00,JAKARTAKOTA,JAKK,BOO
1384B,COMMUTER LINE BOGOR,JAKARTAKOTA-BOGOR,BOGOR,19:58:00,#E30A16,21:21:00,JAKARTAKOTA,JAKK,BOO
1386B,COMMUTER LINE BOGOR,JAKARTAKOTA-BOGOR,BOGOR,20:02:00,#E30A16,21:25:00,JAKARTAKOTA,JAKK,BOO
1388B,COMMUTER LINE BOGOR,JAKARTAKOTA-BOGOR,BOGOR,20:06:00,#E30A16,21:29:00,JAKARTAKOTA,JAKK,BOO
2494,COMMUTER LINE TANJUNGPRIUK,JAKARTAKOTA-TANJUNGPRIUK,TANJUNGPRIUK,20:06:00,#DD0067,20:22:00,JAKARTAKOTA,JAKK,TPK
1390C,COMMUTER LINE BOGOR,JAKARTAKOTA-DEPOK,DEPOK,20:14:00,#E30A16,21:09:00,JAKARTAKOTA,JAKK,DP
1392B,COMMUTER LINE BOGOR,JAKARTAKOTA-BOGOR,BOGOR,20:20:00,#E30A16,21:43:00,JAKARTAKOTA,JAKK,BOO
1522B,COMMUTER LINE BOGOR,JAKARTAKOTA-NAMBO,NAMBO,20:24:00,#E30A16,21:49:00,JAKARTAKOTA,JAKK,NMO
2496,COMMUTER LINE TANJUNGPRIUK,JAKARTAKOTA-TANJUNGPRIUK,TANJUNGPRIUK,20:24:00,#DD0067,20:40:00,JAKARTAKOTA,JAKK,TPK
1394B,COMMUTER LINE BOGOR,JAKARTAKOTA-BOGOR,BOGOR,20:35:00,#E30A16,21:58:00,JAKARTAKOTA,JAKK,BOO
1396B,COMMUTER LINE BOGOR,JAKARTAKOTA-BOGOR,BOGOR,20:41:00,#E30A16,22:04:00,JAKARTAKOTA,JAKK,BOO
1398B,COMMUTER LINE BOGOR,JAKARTAKOTA-BOGOR,BOGOR,20:46:00,#E30A16,22:09:00,JAKARTAKOTA,JAKK,BOO
1402B,COMMUTER LINE BOGOR,JAKARTAKOTA-BOGOR,BOGOR,21:00:00,#E30A16,22:25:00,JAKARTAKOTA,JAKK,BOO
1404B,COMMUTER LINE BOGOR,JAKARTAKOTA-BOGOR,BOGOR,21:06:00,#E30A16,22:29:00,JAKARTAKOTA,JAKK,BOO
1408B,COMMUTER LINE BOGOR,JAKARTAKOTA-BOGOR,BOGOR,21:21:00,#E30A16,22:44:00,JAKARTAKOTA,JAKK,BOO
1412B,COMMUTER LINE BOGOR,JAKARTAKOTA-BOGOR,BOGOR,21:36:00,#E30A16,22:59:00,JAKARTAKOTA,JAKK,BOO
1414B,COMMUTER LINE BOGOR,JAKARTAKOTA-BOGOR,BOGOR,21:45:00,#E30A16,23:08:00,JAKARTAKOTA,JAKK,BOO
1418B,COMMUTER LINE BOGOR,JAKARTAKOTA-BOGOR,BOGOR,21:58:00,#E30A16,23:21:00,JAKARTAKOTA,JAKK,BOO
1420B,COMMUTER LINE BOGOR,JAKARTAKOTA-BOGOR,BOGOR,22:05:00,#E30A16,23:28:00,JAKARTAKOTA,JAKK,BOO
1424B,COMMUTER LINE BOGOR,JAKARTAKOTA-BOGOR,BOGOR,22:13:00,#E30A16,23:36:00,JAKARTAKOTA,JAKK,BOO
1426B,COMMUTER LINE BOGOR,JAKARTAKOTA-BOGOR,BOGOR,22:24:00,#E30A16,23:47:00,JAKARTAKOTA,JAKK,BOO
1432B,COMMUTER LINE BOGOR,JAKARTAKOTA-BOGOR,BOGOR,22:40:00,#E30A16,00:03:00,JAKARTAKOTA,JAKK,BOO
1434B,COMMUTER LINE BOGOR,JAKARTAKOTA-BOGOR,BOGOR,22:50:00,#E30A16,00:12:00,JAKARTAKOTA,JAKK,BOO
1438B,COMMUTER LINE BOGOR,JAKARTAKOTA-BOGOR,BOGOR,23:00:00,#E30A16,00:23:00,JAKARTAKOTA,JAKK,BOO
1442B,COMMUTER LINE BOGOR,JAKARTAKOTA-BOGOR,BOGOR,23:14:00,#E30A16,00:37:00,JAKARTAKOTA,JAKK,BOO
1446B,COMMUTER LINE BOGOR,JAKARTAKOTA-BOGOR,BOGOR,23:32:00,#E30A16,00:55:00,JAKARTAKOTA,JAKK,BOO
1448B,COMMUTER LINE BOGOR,JAKARTAKOTA-DEPOK,DEPOK,23:38:00,#E30A16,00:34:00,JAKARTAKOTA,JAKK,DP
1452B,COMMUTER LINE BOGOR,JAKARTAKOTA-BOGOR,BOGOR,23:50:00,#E30A16,01:17:00,JAKARTAKOTA,JAKK,BOO
1113B,COMMUTER LINE BOGOR,DEPOK-JAKARTAKOTA,JAKARTAKOTA,05:06:00,#E30A16,05:09:00,JAYAKARTA,JAY,JAKK
1115B,COMMUTER LINE BOGOR,BOGOR-JAKARTAKOTA,JAKARTAKOTA,05:22:00,#E30A16,05:25:00,JAYAKARTA,JAY,JAKK
1504B,COMMUTER LINE BOGOR,JAKARTAKOTA-NAMBO,NAMBO,05:30:00,#E30A16,06:52:00,JAYAKARTA,JAY,NMO
1119B,COMMUTER LINE BOGOR,BOGOR-JAKARTAKOTA,JAKARTAKOTA,05:34:00,#E30A16,05:37:00,JAYAKARTA,JAY,JAKK
1114B,COMMUTER LINE BOGOR,JAKARTAKOTA-BOGOR,BOGOR,05:38:00,#E30A16,06:58:00,JAYAKARTA,JAY,BOO
1121B,COMMUTER LINE BOGOR,BOGOR-JAKARTAKOTA,JAKARTAKOTA,05:42:00,#E30A16,05:45:00,JAYAKARTA,JAY,JAKK
1123B,COMMUTER LINE BOGOR,BOGOR-JAKARTAKOTA,JAKARTAKOTA,05:46:00,#E30A16,05:49:00,JAYAKARTA,JAY,JAKK
1118B,COMMUTER LINE BOGOR,JAKARTAKOTA-BOGOR,BOGOR,05:50:00,#E30A16,07:13:00,JAYAKARTA,JAY,BOO
1125B,COMMUTER LINE BOGOR,BOGOR-JAKARTAKOTA,JAKARTAKOTA,05:50:00,#E30A16,05:53:00,JAYAKARTA,JAY,JAKK
1127B,COMMUTER LINE BOGOR,BOGOR-JAKARTAKOTA,JAKARTAKOTA,05:57:00,#E30A16,06:00:00,JAYAKARTA,JAY,JAKK
1120B,COMMUTER LINE BOGOR,JAKARTAKOTA-BOGOR,BOGOR,05:58:00,#E30A16,07:18:00,JAYAKARTA,JAY,BOO
1122B,COMMUTER LINE BOGOR,JAKARTAKOTA-BOGOR,BOGOR,06:02:00,#E30A16,07:23:00,JAYAKARTA,JAY,BOO
1129B,COMMUTER LINE BOGOR,BOGOR-JAKARTAKOTA,JAKARTAKOTA,06:02:00,#E30A16,06:05:00,JAYAKARTA,JAY,JAKK
1124B,COMMUTER LINE BOGOR,JAKARTAKOTA-BOGOR,BOGOR,06:06:00,#E30A16,07:27:00,JAYAKARTA,JAY,BOO
1131B,COMMUTER LINE BOGOR,BOGOR-JAKARTAKOTA,JAKARTAKOTA,06:12:00,#E30A16,06:15:00,JAYAKARTA,JAY,JAKK
1126B,COMMUTER LINE BOGOR,JAKARTAKOTA-BOGOR,BOGOR,06:16:00,#E30A16,07:35:00,JAYAKARTA,JAY,BOO
1133B,COMMUTER LINE BOGOR,DEPOK-JAKARTAKOTA,JAKARTAKOTA,06:17:00,#E30A16,06:20:00,JAYAKARTA,JAY,JAKK
1128B,COMMUTER LINE BOGOR,JAKARTAKOTA-BOGOR,BOGOR,06:24:00,#E30A16,07:45:00,JAYAKARTA,JAY,BOO
